Date,Close
1991-12-17,1.4106647968292236
1991-12-18,1.4263393878936768
1991-12-19,1.379317045211792
1991-12-20,1.379317045211792
1991-12-23,1.4733610153198242
1991-12-24,1.5360572338104248
1991-12-26,1.8025164604187012
1991-12-27,1.8652126789093018
1991-12-30,1.8181904554367065
1991-12-31,1.8808865547180176
1992-01-02,1.8808865547180176
1992-01-03,1.8652126789093018
1992-01-06,1.9435837268829346
1992-01-07,2.006279468536377
1992-01-08,1.974930763244629
1992-01-09,1.974930763244629
1992-01-10,1.9435837268829346
1992-01-13,1.9435837268829346
1992-01-14,1.9122346639633179
1992-01-15,1.9122346639633179
1992-01-16,2.2100415229797363
1992-01-17,2.0689759254455566
1992-01-20,2.006279468536377
1992-01-21,1.9435837268829346
1992-01-22,2.006279468536377
1992-01-23,2.037627935409546
1992-01-24,2.006279468536377
1992-01-27,2.037627935409546
1992-01-28,2.13167142868042
1992-01-29,2.2257156372070312
1992-01-30,2.13167142868042
1992-01-31,2.13167142868042
1992-02-03,2.1943671703338623
1992-02-04,2.5391969680786133
1992-02-05,2.413804054260254
1992-02-06,2.413804054260254
1992-02-07,2.3197600841522217
1992-02-10,2.476500988006592
1992-02-11,2.601893186569214
1992-02-12,2.5391969680786133
1992-02-13,2.601893186569214
1992-02-14,2.6645891666412354
1992-02-18,2.6332406997680664
1992-02-19,2.476500988006592
1992-02-20,2.445152997970581
1992-02-21,2.445152997970581
1992-02-24,2.413804054260254
1992-02-25,2.3197600841522217
1992-02-26,2.2570643424987793
1992-02-27,2.2570643424987793
1992-02-28,2.1630194187164307
1992-03-02,2.2257156372070312
1992-03-03,2.3197600841522217
1992-03-04,2.3354337215423584
1992-03-05,2.351107597351074
1992-03-06,2.2570643424987793
1992-03-09,2.2257156372070312
1992-03-10,2.351107597351074
1992-03-11,2.1943671703338623
1992-03-12,2.3197600841522217
1992-03-13,2.3197600841522217
1992-03-16,2.13167142868042
1992-03-17,2.037627935409546
1992-03-18,2.1786935329437256
1992-03-19,2.1003239154815674
1992-03-20,2.1003239154815674
1992-03-23,2.13167142868042
1992-03-24,2.1003239154815674
1992-03-25,2.037627935409546
1992-03-26,2.13167142868042
1992-03-27,1.8808865547180176
1992-03-30,1.8181904554367065
1992-03-31,1.8181904554367065
1992-04-01,1.7868424654006958
1992-04-02,1.7868424654006958
1992-04-03,1.8808865547180176
1992-04-06,1.8808865547180176
1992-04-07,1.7868424654006958
1992-04-08,1.7241462469100952
1992-04-09,1.7241462469100952
1992-04-10,1.7868424654006958
1992-04-13,1.8495380878448486
1992-04-14,1.7868424654006958
1992-04-15,1.8808865547180176
1992-04-16,1.9122346639633179
1992-04-20,1.9122346639633179
1992-04-21,1.7868424654006958
1992-04-22,1.9122346639633179
1992-04-23,1.9435837268829346
1992-04-24,1.9435837268829346
1992-04-27,1.8808865547180176
1992-04-28,1.8808865547180176
1992-04-29,1.8808865547180176
1992-04-30,1.8808865547180176
1992-05-01,2.037627935409546
1992-05-04,2.1630194187164307
1992-05-05,2.13167142868042
1992-05-06,2.13167142868042
1992-05-07,2.13167142868042
1992-05-08,2.13167142868042
1992-05-11,2.13167142868042
1992-05-12,2.13167142868042
1992-05-13,2.1943671703338623
1992-05-14,2.13167142868042
1992-05-15,2.13167142868042
1992-05-18,2.1003239154815674
1992-05-19,2.1943671703338623
1992-05-20,2.037627935409546
1992-05-21,2.037627935409546
1992-05-22,1.9435837268829346
1992-05-26,1.9122346639633179
1992-05-27,1.9122346639633179
1992-05-28,1.9122346639633179
1992-05-29,1.9122346639633179
1992-06-01,1.9435837268829346
1992-06-02,2.0689759254455566
1992-06-03,2.006279468536377
1992-06-04,2.006279468536377
1992-06-05,2.006279468536377
1992-06-08,2.006279468536377
1992-06-09,2.006279468536377
1992-06-10,1.9122346639633179
1992-06-11,1.974930763244629
1992-06-12,1.8495380878448486
1992-06-15,1.8495380878448486
1992-06-16,1.8181904554367065
1992-06-17,1.7241462469100952
1992-06-18,1.7554941177368164
1992-06-19,1.7554941177368164
1992-06-22,1.7554941177368164
1992-06-23,1.6927976608276367
1992-06-24,1.7868424654006958
1992-06-25,1.7241462469100952
1992-06-26,1.7868424654006958
1992-06-29,1.8495380878448486
1992-06-30,1.8808865547180176
1992-07-01,1.8808865547180176
1992-07-02,1.8181904554367065
1992-07-06,1.8808865547180176
1992-07-07,1.8808865547180176
1992-07-08,1.8808865547180176
1992-07-09,1.8808865547180176
1992-07-10,1.7868424654006958
1992-07-13,1.9435837268829346
1992-07-14,2.1003239154815674
1992-07-15,2.1003239154815674
1992-07-16,2.13167142868042
1992-07-17,1.9435837268829346
1992-07-20,1.9435837268829346
1992-07-21,2.13167142868042
1992-07-22,2.2257156372070312
1992-07-23,2.1786935329437256
1992-07-24,2.2257156372070312
1992-07-27,2.13167142868042
1992-07-28,2.2100415229797363
1992-07-29,2.1630194187164307
1992-07-30,2.1630194187164307
1992-07-31,2.1630194187164307
1992-08-03,2.2570643424987793
1992-08-04,2.2100415229797363
1992-08-05,2.1630194187164307
1992-08-06,2.1630194187164307
1992-08-07,2.1630194187164307
1992-08-10,2.1630194187164307
1992-08-11,2.2257156372070312
1992-08-12,2.1943671703338623
1992-08-13,2.0689759254455566
1992-08-14,2.1003239154815674
1992-08-17,2.1003239154815674
1992-08-18,2.0689759254455566
1992-08-19,2.13167142868042
1992-08-20,2.13167142868042
1992-08-21,2.0689759254455566
1992-08-24,2.0689759254455566
1992-08-25,2.1943671703338623
1992-08-26,2.13167142868042
1992-08-27,2.1630194187164307
1992-08-28,2.2570643424987793
1992-08-31,2.1943671703338623
1992-09-01,2.241389751434326
1992-09-02,2.2257156372070312
1992-09-03,2.2570643424987793
1992-09-04,2.3197600841522217
1992-09-08,2.3197600841522217
1992-09-09,2.2570643424987793
1992-09-10,2.2884128093719482
1992-09-11,2.3197600841522217
1992-09-14,2.3197600841522217
1992-09-15,2.351107597351074
1992-09-16,2.1943671703338623
1992-09-17,2.13167142868042
1992-09-18,2.13167142868042
1992-09-21,2.13167142868042
1992-09-22,2.0689759254455566
1992-09-23,1.974930763244629
1992-09-24,2.037627935409546
1992-09-25,2.13167142868042
1992-09-28,2.1003239154815674
1992-09-29,2.1003239154815674
1992-09-30,2.13167142868042
1992-10-01,2.1630194187164307
1992-10-02,2.1630194187164307
1992-10-05,2.0689759254455566
1992-10-06,2.0689759254455566
1992-10-07,2.0689759254455566
1992-10-08,2.1003239154815674
1992-10-09,2.2257156372070312
1992-10-12,2.13167142868042
1992-10-13,2.3824570178985596
1992-10-14,2.2884128093719482
1992-10-15,2.2884128093719482
1992-10-16,2.3197600841522217
1992-10-19,2.3197600841522217
1992-10-20,2.2884128093719482
1992-10-21,2.3197600841522217
1992-10-22,2.3824570178985596
1992-10-23,2.3197600841522217
1992-10-26,2.3824570178985596
1992-10-27,2.3040859699249268
1992-10-28,2.2884128093719482
1992-10-29,2.2570643424987793
1992-10-30,2.2570643424987793
1992-11-02,2.2570643424987793
1992-11-03,2.445152997970581
1992-11-04,2.413804054260254
1992-11-05,2.413804054260254
1992-11-06,2.413804054260254
1992-11-09,2.445152997970581
1992-11-10,2.50784969329834
1992-11-11,2.570544481277466
1992-11-12,2.50784969329834
1992-11-13,2.413804054260254
1992-11-16,2.476500988006592
1992-11-17,2.476500988006592
1992-11-18,2.413804054260254
1992-11-19,2.50784969329834
1992-11-20,2.413804054260254
1992-11-23,2.413804054260254
1992-11-24,2.445152997970581
1992-11-25,2.413804054260254
1992-11-27,2.50784969329834
1992-11-30,2.50784969329834
1992-12-01,2.445152997970581
1992-12-02,2.50784969329834
1992-12-03,2.5235228538513184
1992-12-04,2.601893186569214
1992-12-07,2.601893186569214
1992-12-08,2.6332406997680664
1992-12-09,2.6332406997680664
1992-12-10,2.6175670623779297
1992-12-11,2.601893186569214
1992-12-14,2.601893186569214
1992-12-15,2.4294779300689697
1992-12-16,2.351107597351074
1992-12-17,2.4686639308929443
1992-12-18,2.4686639308929443
1992-12-21,2.4686639308929443
1992-12-22,2.311923027038574
1992-12-23,2.351107597351074
1992-12-24,2.311923027038574
1992-12-28,2.351107597351074
1992-12-29,2.272737741470337
1992-12-30,2.311923027038574
1992-12-31,2.2335524559020996
1993-01-04,2.1943671703338623
1993-01-05,2.3315162658691406
1993-01-06,2.311923027038574
1993-01-07,2.311923027038574
1993-01-08,2.3707005977630615
1993-01-11,2.3902931213378906
1993-01-12,2.3902931213378906
1993-01-13,2.3902931213378906
1993-01-14,2.311923027038574
1993-01-15,2.3902931213378906
1993-01-18,2.3902931213378906
1993-01-19,2.4294779300689697
1993-01-20,2.6645891666412354
1993-01-21,2.6645891666412354
1993-01-22,2.625404119491577
1993-01-25,2.625404119491577
1993-01-26,2.7625515460968018
1993-01-27,2.703774929046631
1993-01-28,2.7821450233459473
1993-01-29,2.703774929046631
1993-02-01,2.6645891666412354
1993-02-02,2.6645891666412354
1993-02-03,2.742959976196289
1993-02-04,2.6645891666412354
1993-02-05,2.625404119491577
1993-02-08,2.742959976196289
1993-02-09,2.625404119491577
1993-02-10,2.625404119491577
1993-02-11,2.625404119491577
1993-02-12,2.742959976196289
1993-02-16,2.703774929046631
1993-02-17,2.6645891666412354
1993-02-18,2.547034740447998
1993-02-19,2.5862197875976562
1993-02-22,2.5862197875976562
1993-02-23,2.5862197875976562
1993-02-24,2.6645891666412354
1993-02-25,2.7821450233459473
1993-02-26,2.8213305473327637
1993-03-01,2.938885450363159
1993-03-02,2.899700164794922
1993-03-03,2.899700164794922
1993-03-04,2.899700164794922
1993-03-05,3.0172555446624756
1993-03-08,2.8213305473327637
1993-03-09,2.899700164794922
1993-03-10,2.899700164794922
1993-03-11,2.899700164794922
1993-03-12,2.8213305473327637
1993-03-15,2.860515594482422
1993-03-16,2.703774929046631
1993-03-17,2.703774929046631
1993-03-18,2.8213305473327637
1993-03-19,2.8213305473327637
1993-03-22,2.8213305473327637
1993-03-23,2.7821450233459473
1993-03-24,2.742959976196289
1993-03-25,2.742959976196289
1993-03-26,2.742959976196289
1993-03-29,2.742959976196289
1993-03-30,2.742959976196289
1993-03-31,2.8213305473327637
1993-04-01,2.919292449951172
1993-04-02,2.8409221172332764
1993-04-05,2.8409221172332764
1993-04-06,2.8409221172332764
1993-04-07,2.7821450233459473
1993-04-08,2.899700164794922
1993-04-12,2.899700164794922
1993-04-13,2.899700164794922
1993-04-14,2.899700164794922
1993-04-15,2.8213305473327637
1993-04-16,2.8409221172332764
1993-04-19,2.8409221172332764
1993-04-20,2.8409221172332764
1993-04-21,2.860515594482422
1993-04-22,2.919292449951172
1993-04-23,2.978070020675659
1993-04-26,2.860515594482422
1993-04-27,2.8213305473327637
1993-04-28,2.8213305473327637
